full_name,contact_id
Acacia Capital Corporation - Todd Darling - 650-372-6402,0011N00001FH9x7QAD
Usa Properties Fund - Raj Kaur - 916-724-3892,0011N00001FH9x8QAD
Gene B. Glick Company - Fairington Roanoke - 317-469-0400,0011N00001FH9xIQAT
"National Church Residences Of Wengert Road, Oh -  - 614-273-3536",0011N00001FH9xJQAT
Newbury Living - LP Gree - 515-698-9706,0011N00001FH9xKQAT
"LEAVENWORTH PLAZA, INC. - Emmet Pierson - 888-680-0909",0011N00001FH9xLQAT
Vesta Corporation - Vesta-Windham LLC - 860-325-1700,0011N00001FH9xMQAT
"First Richland Morrow Housing, Inc X -  - 614-451-9000",0011N00001FH9xNQAT
Siena Springs II -  - 303-830-3300,0011N00001FH9xOQAT
Darwin T Lynner -  - 515-243-8300,0011N00001FH9xPQAT
Cngregte Hsng For Eld & Hndicpd Of Cntrl Okla - Rick Godfrey,0011N00001FH9xQQAT
Preservation Partners - Lauren Jacobs - 310-802-6670,0011N00001FH9xhQAD
Lutheran Social Services Of Central Ohio Mansfield Housing II Inc. -  - 614-228-5200,0011N00001FH9xiQAD
Providence Realty Investment LLC - MICHAEL HENNESSEY - 401-397-8612,0011N00001FH9xjQAD
"First Richland Morrow Housing, Inc. Xi -  - 614-451-9000",0011N00001FH9xkQAD
Standard Property Company - Scott Alter - 212-249-2134,0011N00001FH9xlQAD
Community Reinvestment Foundation INC - Dave Cooper - 317-554-2100,0011N00001FH9xmQAD
Acacia Capital Corporation - Amanda Lindberg - 650-372-6471,0011N00001FH9xnQAD
"Corcoran Management Company, Inc. - Bishop LP - 781-849-0011",0011N00001FH9xoQAD
Lutheran Social Services Of Central Ohio Sullivant Housing Inc -  - 614-228-5200,0011N00001FH9xpQAD
"NBC-USA Housing, Inc., 20 -  - 504-524-5471",0011N00001FH9xqQAD
"Independent Living Horizons Eleven, Inc. -  - 706-733-9557",0011N00001FH9xrQAD
"L.W. FRASER INDEPENDENT LIVING PROJECT II, INC., A -  - 612-861-1688",0011N00001FH9xsQAD
One management - George Marshall - 919-787-4243,0011N00001FH9xtQAD
Fpi Management - Sherri Kittle - 916-357-5312,0011N00001FH9xuQAD
Harsch Invetment Properties - Steve Barragar - 503-242-2900,0011N00001FH9xvQAD
Magna Properties Inc. -  - 317-276-8847,0011N00001FH9xwQAD
"Ames Ecumenical Housing, Inc. - Greg Daley - 515-232-2865",0011N00001FH9yAQAT
TUCKER PROPERTIES II -  - 719-589-4999,0011N00001FH9yBQAT
"Ranger Apartments, Ltd. -  - 307-623-0414",0011N00001FH9yCQAT
GHC Housing - Ami Doshi - 818-808-0600,0011N00001FH9yDQAT
GOLDEN PLAINS INC -  - 316-275-0625,0011N00001FH9yEQAT
Aof Pacific Affordable Housing Corp - Ajay Nayar - 714-799-1339,0011N00001FH9yFQAT
"Southwest Florida Gwi Housing Iv, Inc. -  - 239-995-2106",0011N00001FH9yGQAT
Poah-Preservation Of Affordable Housing Inc - Maria Maffei - 617-449-0873,0011N00001FH9yHQAT
Menno Benevolent Association - Ken Otto,0011N00001FH9yIQAT
"Southern Development Co. Of Moulton, Ltd. -  - 334-273-0311",0011N00001FH9yJQAT
"First Richland Morrow Housing, Inc. V -  - 614-451-9000",0011N00001FH9yKQAT
Standard Property Company - Jeff Jaeger - 310-553-5711,0011N00001FH9yLQAT
The Kraus Organization - Macombs Associates - 718-274-5000,0011N00001FH9yMQAT
"LSS Housing, North Willow, Inc -  - 414-325-3028",0011N00001FH9yYQAT
Picerne Real Estate Group - LP Simm - 401-732-3700,0011N00001FH9yZQAT
"Columbus Colony Housing, Inc. - Richard Huebner - 614-890-5533",0011N00001FH9yaQAD
National Church Residences - Rollin Mosher - 773-973-0240,0011N00001FH9ybQAD
MIDCITY - Gregory Partnership - 301-562-1600,0011N00001FH9ycQAD
Dominium - Brendt Rusten - 763-354-5500,0011N00001FH9ydQAD
Old Republic Title Company - Tom Debruler - 818-549-4307,0011N00001FH9yeQAD
"Community Entry Services, Inc. -  - 307-856-5576",0011N00001FH9yfQAD
New Seton Square East Limited Partnership -  - 614-451-8750,0011N00001FH9ygQAD
"Arbor Management, LLC - KEVIN KELLY - 302-239-7430",0011N00001FH9yhQAD
Housing Authority Of The County Of Lee -  - 229-434-4500,0011N00001FH9yiQAD
The Millennia Companies - Frank Sinito - 216-544-1265,0011N00001FH9yxQAD
The Foundation For Senior Citizens Inc - John Dewar - 405-720-6497,0011N00001FH9yyQAD
Security Properties - Bryon Gongaware - 206-628-8010,0011N00001FH9yzQAD
Zepf Housing Corporation Four -  - 419-866-4804,0011N00001FH9z0QAD
Amistad Management Corporation - WILLIAM LUCAS - 718-658-0991,0011N00001FH9z1QAD
"Plano Community Home III, Inc. -  - 972-867-1905",0011N00001FH9z2QAD
"Poah-Preservation of Affordable Housing, Inc - Maria Maffei - 617-449-0873",0011N00001FH9z3QAD
CONGREGATIONAL RETIREMENT HOMES INC - Justin Paquette - 781-665-6771,0011N00001FH9z4QAD
"Community Options El Paso, Inc. -  - 609-951-9900",0011N00001FH9z5QAD
"Albany Housing Vi, Inc. -  - 229-888-6852",0011N00001FH9z6QAD
Beneficial Communities - Ken Bowron - 941-929-1270,0011N00001FH9z7QAD
"Apartment Services & Management, Inc. - Thom Cooksey - 334-741-9797",0011N00001FH9z8QAD
Security Properties - Daniel Byrnes - 206-628-8012,0011N00001FH9z9QAD
"St. Anthony Place, LLC -  - 208-232-1114",0011N00001FH9zAQAT
"Lake East Associates, Ltd. -  - 412-578-7800",0011N00001FH9zXQAT
"Community Reinvestment Foundation _ Xiv, Inc. -  - 317-554-2100",0011N00001FH9zYQAT
"Riverside Presbyterian Apartments, Inc. -  - 407-839-5050",0011N00001FH9zZQAT
"Central Nebraska Goodwill Housing II, Inc. -  - 308-384-7896",0011N00001FH9zaQAD
PR mortgage and investments - Michael Petrie - 317-569-7420,0011N00001FH9zbQAD
"Abcap Housing M., Inc. -  - 937-378-6041",0011N00001FH9zcQAD
Metropolitan Life Insurance Company - John Menne - 213-576-1888,0011N00001FH9zdQAD
"Corcoran Management Company, Inc - FRANCIS CORCORAN - 617-696-6313",0011N00001FH9zeQAD
"Lutheran Social Services Of Central Ohio Mansfield Housing, Inc. -  - 614-228-5200",0011N00001FH9zfQAD
Encore Development Llc - Andrea Hollingshead - 323-512-5600,0011N00001FH9zgQAD
"National Church Residences Of Anderson, Inc -  - 614-224-5678",0011N00001FH9zhQAD
Ferland Corp - Debra Ferland - 401-728-4000,0011N00001FH9ziQAD
Mosaic Housing Corp IX -  - 402-896-3884,0011N00001FH9zjQAD
"Retiree Housing Of Birmingham, Inc. -  - 216-360-8333",0011N00001FH9zkQAD
"Schuett Companies, Inc. -  - 763-541-9199",0011N00001FH9zlQAD
First Team Real Estate - Lisa Letizio - 562-506-1655,0011N00001FH9zmQAD
"LSS Housing, Woodview, Inc -  - 414-325-3028",0011N00001FH9znQAD
Security Properties - Chase Olson - 206-753-0960,0011N00001FH9zxQAD
The Cbm Group Inc - John Cammer - 530-823-2477,0011N00001FH9zyQAD
Portsmouth Inner City Dev. Corp. Housing Assoc. I -  - 740-354-6626,0011N00001FH9zzQAD
"Lutheran Housing Services # 10, Incorporated -  - 419-724-1879",0011N00001FHA00QAH
Darwin t lyner -  - 515-243-8300,0011N00001FHA01QAH
Retirement Housing Foundation - 334 Partnership - 562-257-5100,0011N00001FHA02QAH
Heritage Escow - Janis Janis - 949-930-2360,0011N00001FHA03QAH
Albany Housing IIi Inc -  - 912-888-6852,0011N00001FHA04QAH
MIDCITY - Forest Partnership - 301-562-1600,0011N00001FHA05QAH
"Community Reinvestment Foundation - Xv, Inc. -  - 317-554-2100",0011N00001FHA0RQAX
"WHPC - Dodge County Waupun, Llc -  - 608-663-6390",0011N00001FHA0SQAX
Security Properties - Tim Overland - 206-622-9900,0011N00001FHA0TQAX
"HIGHLAND HOMES, INC. - Colleen Skillings - 507-354-6617",0011N00001FHA0UQAX
Steele Properties LLC - CHAD ASARCH - 303-888-5683,0011N00001FHA0VQAX
"Vallejo Maine I Partners, A Calif Limited Partners -  - 707-422-5919",0011N00001FHA0WQAX
Goodwill of the great plains -  - 712-258-4511,0011N00001FHA0XQAX
"National Church Residences Of Racine, Wi, Inc -  - 614-451-2151",0011N00001FHA0YQAX
METROPOLITAN ASSOCIATES DEVELOPMENT CORP. -  - 414-276-1515,0011N00001FHA0ZQAX
Hpi-Housing Preservation Inc - James Carmichael - 415-572-4511,0011N00001FHA0aQAH
Colliers International - John Nguyen - 949-724-5581,0011N00001FHA0bQAH
Lutheran Social Services Of Central Ohio Lansing Housing Inc -  - 614-228-5200,0011N00001FHA0cQAH
Thies & Talle Management -  - 952-949-2200,0011N00001FHA0dQAH
New Seton Square Zanesville Limited Partnership -  - 614-451-8750,0011N00001FHA0eQAH
Housing Southwest Inc. -  - 208-585-9325,0011N00001FHA0fQAH
Preservation Development Partners - Francine Kellman - 718-240-4105,0011N00001FHA0gQAH
"Immanuel Housing Association II, Inc. -  - 937-436-6892",0011N00001FHA0hQAH
"Grupo Habita 619, Llc -  - 786-236-9915",0011N00001FHA0iQAH
Conam - George Lloyd - 858-614-7331,0011N00001FHA0jQAH
Real Estate Development Services - Peter Herzog - 559-292-3373,0011N00001FHA0kQAH
"Building Futures IV, Inc. -  - 402-370-3503",0011N00001FHA0lQAH
yarco - P Un - 816-561-4240,0011N00001FHA1FQAX
Marcus & Millichap - Nick Kazemi - 949-419-3333,0011N00001FHA1GQAX
Franklin Foundation Of Kettering Park Three Inc -  - 614-451-1919,0011N00001FHA1HQAX
WNC Companies - Seth Gellis - 949-236-8280,0011N00001FHA1IQAX
Dominium - Julie Feneis - 763-354-5550,0011N00001FHA1JQAX
John Stewart Company -  - 415-345-4400,0011N00001FHA1KQAX
Phoenix Realty Group - Nat Apihunpunyakij - 310-598-2700,0011N00001FHA1LQAX
"City of Davenport, Iowa - Iowa O - 563-328-6789",0011N00001FHA1MQAX
Colliers International - Jesse Elsanhuty - 949-724-5590,0011N00001FHA1NQAX
Security Properties - Brandon Musser - 206-926-6202,0011N00001FHA1OQAX
"Hanway Project, Inc. -  - 800-442-2958",0011N00001FHA1PQAX
ST. ANTHONY HOUSING INC -  - 303-830-0215,0011N00001FHA1QQAX
"Orchard Villa, A Limited Partnership -  - 206-283-6888",0011N00001FHA1RQAX
Essex Management Company LLC - Essex LLC - 201-643-8588,0011N00001FHA1SQAX
Shelter Resources Inc - Len Brannen - 425-454-8205,0011N00001FHA1TQAX
NDC -real estate management - ROLLING LTD - 412-647-7400,0011N00001FHA1UQAX
Vanguard Investment Properties - Jay Lee - 714-446-0100,0011N00001FHA1VQAX
Mosaic Housing Corp VII -  - 402-896-3884,0011N00001FHA1WQAX
"United Church Residences Of Marion, Ohio, Inc -  - 740-382-4885",0011N00001FHA1XQAX
Lutheran Social Services Of Central Ohio Lancaster Housing Inc -  - 614-228-5200,0011N00001FHA1YQAX
Donald Nuckel - MIDDLE ASSOCIATES - 201-440-4700,0011N00001FHA1ZQAX
"Corcoran Management Company, Inc. - Pelham Corp - 508-872-6393",0011N00001FHA1aQAH
"Newcastle Apartments, L.p. -  - 307-672-0407",0011N00001FHA1bQAH
National Church Residences - Michelle Norris - 800-388-2151,0011N00001FHA1cQAH
National Church Residences - Matt Rule - 800-388-2151,0011N00001FHA1dQAH
Fairview Terrace Inc. -  - 208-746-4410,0011N00001FHA1eQAH
American Community Developers Inc - John Williamson - 313-881-8150,0011N00001FHA1fQAH
Usa Properties Fund Inc - Geoffrey Brown - 916-773-6060,0011N00001FHA1gQAH
"Alverno Apartments, Inc. - James Yeast - 563-513-7146",0011N00001FHA1hQAH
Capitol Heights pl Inc -  - 334-264-8378,0011N00001FHA2HQAX
Beyond Shelter Housing - Zoey Ellas - 213-251-2111,0011N00001FHA2IQAX
"Grupo Habita 929, Llc -  - 786-236-9915",0011N00001FHA2JQAX
The Mandel Group -  - 414-449-2154,0011N00001FHA2KQAX
Providence Realty Investment LLC - RAYMOND URITESCU - 401-247-1247,0011N00001FHA2LQAX
Korda Group - Aaron Korda - 310-842-4600,0011N00001FHA2MQAX
Menno Benevolent Association - Donald Horner,0011N00001FHA2NQAX
"Southern Development Co. Of Andalusia, Ltd. -  - 334-273-0311",0011N00001FHA2OQAX
"Southwest Florida Gwi Housing X. , Inc. -  - 239-995-2106",0011N00001FHA2PQAX
"Access Housing Of Newton County, Inc. -  - 574-583-8223",0011N00001FHA2QQAX
"Southwest Florida Gwi Housing Xii, Inc. -  - 239-995-2106",0011N00001FHA2RQAX
Community Housing Concepts East Central Llc -  - 303-226-9121,0011N00001FHA2SQAX
Operation Life Senior Citizens Corp - Mary Holguin - 702-433-5763,0011N00001FHA2TQAX
"Franklin Foundation Of Kettering Park Two, Inc. -  - 614-451-1919",0011N00001FHA26QAH
Chesapeake Community Advisors Inc - Ben Etheridge - 410-685-6158,0011N00001FHA27QAH
Clarion Partners - Roland Vollmann - 213-236-3455,0011N00001FHA28QAH
Investment Resources Corporation - Santo Catanese - 316-652-0616,0011N00001FHA29QAH
"Seapointe, LLC -  - 208-343-8877",0011N00001FHA2AQAX
Preservation Partners Development - Nicholas Tufano - 310-802-6682,0011N00001FHA2BQAX
"Metropolitan Realty Group, LLC - Sumet LP - 212-835-9040",0011N00001FHA2CQAX
Rockland Home for the Aged Housing Development Fund - Deborah Cantor - 845-357-9507,0011N00001FHA2DQAX
Creative Housing Inc Vii -  - 614-418-7725,0011N00001FHA2EQAX
Marc Resources  IIi Inc. -  - 478-477-7764,0011N00001FHA2FQAX
"Mercy Housing Georgia 14, Lp -  - 303-830-3300",0011N00001FHA2GQAX
"Independent Living Horizons Thirteen, Inc. -  - 706-733-9557",0011N00001FHA3DQAX
Westside Estates -  - 208-549-4377,0011N00001FHA3EQAX
Ebc Housing Corp. -  - 216-361-6141,0011N00001FHA3FQAX
Fidelity National Title - Briana Everroad - 206-664-7694,0011N00001FHA3GQAX
Bridge Housing Corporation - Kevin Griffith - 415-989-1111,0011N00001FHA3HQAX
"RETIREE HOUSING OF DALLAS, INC. -  - 216-360-8333",0011N00001FHA3IQAX
"First Richland Morrow Housing, Inc. Vi -  - 614-451-9000",0011N00001FHA3JQAX
Northwest Pioneer Square LLC -  - 208-375-9407,0011N00001FHA3KQAX
Preservation Partners Development - Tracie Oaks - 424-212-4652,0011N00001FHA3LQAX
The Haven On Broad South -  - 229-377-8746,0011N00001FHA3MQAX
Fidelity National Title - Briana Everroad,0011N00001FHA3NQAX
"Wood County Village, Inc. -  - 419-354-7077",0011N00001FHA3OQAX
"Bell Tower, Inc -  - 219-769-4005",0011N00001FHA3PQAX
"AMERICAN PROPERTIES TEAM, INC - John Curry - 781-935-4200",0011N00001FHA3QQAX
jche - AMY SCHECTMAN - 617-731-6093,0011N00001FHA2hQAH
"Housing Management, Inc. - Housing Co - 919-889-6410",0011N00001FHA2iQAH
Retirement Housing Foundation - Kings LP - 562-257-5314,0011N00001FHA2jQAH
Friendship II Company -  - 208-343-6438,0011N00001FHA2kQAH
Jamboree Housing Corp - Mary Goelzer - 949-263-8676,0011N00001FHA2lQAH
WNC Companies - David Shafer - 714-662-5565,0011N00001FHA2mQAH
Archdiocesan Housing Authority -  - 206-328-5731,0011N00001FHA2nQAH
"Hercules Real Estate Services, Inc - Todd Copeland - 757-473-3706",0011N00001FHA2oQAH
"Heritage Place Phase IIi, Inc. -  - 208-664-2680",0011N00001FHA2pQAH
Fraser Independent Living Project IV -  - 612-861-1688,0011N00001FHA2qQAH
"Alverno Apartments, Inc. -  - 563-513-7146",0011N00001FHA2rQAH
"Abcap Housing Iv, Inc. -  - 937-378-6041",0011N00001FHA2sQAH
Dominium -  - 763-354-5500,0011N00001FHA2tQAH
Forest City Residential Group - John Brocklehurst - 216-621-6060,0011N00001FHA3gQAH
Arrowhead Estates Phase I -  - 317-777-6349,0011N00001FHA3hQAH
"Nbc-Usa Housing, Inc., 7 -  - 504-524-5471",0011N00001FHA3iQAH
Spirit Lake Seniors Citizens Inc -  - 208-623-2424,0011N00001FHA3jQAH
Providence Realty Investment LLC - Bear LLC - 401-247-7403,0011N00001FHA3kQAH
"Richardville Apartment II, Inc. -  - 260-481-2722",0011N00001FHA3lQAH
GHC Housing Partners - Derik Hart - 818-808-0600,0011N00001FHA3mQAH
"Independent Living Horizons Twelve, Inc. -  - 706-733-9557",0011N00001FHA3nQAH
Lutheran Housing Services #12 -  - 419-724-1879,0011N00001FHA3oQAH
South Side Associates -  - 208-766-0917,0011N00001FHA3pQAH
Millennium-Janesville II -  - 414-247-8666,0011N00001FHA3qQAH
Marcus & Millichap - Mark Bridge - 949-258-4537,0011N00001FHA3rQAH
"Alverno Apartments, Inc. - John Williams - 563-513-7146",0011N00001FHA3sQAH
Fuller Avenue Senior Citizen Housing Corp - Howard Katz - 323-661-7239,0011N00001FHA3tQAH
Warmington Group - John Garlington - 714-434-4414,0011N00001FHA3uQAH
"ESCT Austin Housing IV, Inc. -  - 512-615-3379",0011N00001FHA4JQAX
Sommerville & Conzelman Company - Mark Conzelman - 714-505-7090,0011N00001FHA4KQAX
Pfister & Company -  - 812-299-1902,0011N00001FHA4LQAX
Capital Realty Group - Sherry Glander - 845-694-7082,0011N00001FHA4MQAX
"Evergreen Real Estate Services, LLC - Jeffrey Rappin - 312-234-9400",0011N00001FHA4NQAX
Mosaic Housing Corp Xxii - Logan -  - 402-896-3884,0011N00001FHA4OQAX
"Wood Lane Elder Haus I, Inc. -  - 419-353-8483",0011N00001FHA4PQAX
CLIFF VIEW VILLAGE III -  - 972-643-3217,0011N00001FHA4QQAX
Arc 1st Housing Corporation -  - 419-225-6286,0011N00001FHA4RQAX
"Homes for America, Inc. - NANCY RASE - 410-571-5401",0011N00001FHA4SQAX
Garden Valley Japanese Cultural Institute - Charles Oyagi - 310-324-6611,0011N00001FHA4TQAX
Sda Vrg Inc - Marc Biagiotti - 303-225-0500,0011N00001FHA4UQAX
O'Connell Development Group Inc - MICHAEL DOWNEY - 603-763-6181,0011N00001FHA4VQAX
JL Properties Inc - Business - 907-279-8068,0011N00001FHA4WQAX
Investment Propery Group - Gary Tolfa - 949-756-3232,0011N00001FHA4XQAX
Mission Housing Development Corporation - Grayling Harris - 415-864-6432,0011N00001FHA4YQAX
Winn Companies - Gilbert Winn - 401-274-6637,0011N00001FHA4ZQAX
California Human Development  Corporation - Dave Hodges - 530-566-5103,0011N00001FHA4aQAH
Presbyterian Villages of Michigan - Roger Myers - 810-231-2168,0011N00001FHA4bQAH
Independent Living Horizons 5 -  - 706-434-1240,0011N00001FHA4cQAH
L&S INVESTMENTS OF IDAHO #5 -  - 509-466-0126,0011N00001FHA4dQAH
"Homes for America, Inc - Homes Partnership - 410-269-1222",0011N00001FHA4eQAH
Wakeland Housing Group - Sheila Shanahan - 619-235-2296,0011N00001FHA4fQAH
Fountain Terrace Assoc. -  - 208-547-4243,0011N00001FHA4gQAH
Stuart Company - Lisa Moe - 952-948-9500,0011N00001FHA4rQAH
Maximum Accessible Housing-Sheffield -  - 216-231-7221,0011N00001FHA4sQAH
"Capital Realty Group, Inc - Brett Baron - 845-356-7773",0011N00001FHA4tQAH
"National Church Residences Of Findlay II, Oh -  - 614-451-2151",0011N00001FHA4uQAH
B & H Apartments -  - 208-756-4918,0011N00001FHA4vQAH
Usa Properties Fund - Matt Skelton - 916-865-3987,0011N00001FHA4wQAH
"Arbor Park Phase Two Associates, L.p. -  - 561-998-0700",0011N00001FHA4xQAH
Catholic Charities Of Southern Nevada - Marcus Valerio - 702-385-2662,0011N00001FHA4yQAH
"Abcap Housing IIi, Inc. -  - 937-378-6041",0011N00001FHA4zQAH
Marcus & Millichap - Chris Stensby - 949-296-9210,0011N00001FHA50QAH
York Area Housing Group - Teresa Gregory - 717-846-5139,0011N00001FHA5KQAX
The Carpionato Group - LP Subs - 401-273-6800,0011N00001FHA5LQAX
"Network Restoration I, Llc -  - 614-487-6700",0011N00001FHA5MQAX
METROPOLITAN ASSOCIATES DEVELOPMENT CORP. -  - 414-276-1515,0011N00001FHA5NQAX
"Southern Development Company Of Oneonta, Ltd. -  - 334-273-0311",0011N00001FHA5OQAX
Investment Property Group - Chris Keramati - 949-756-3232,0011N00001FHA5PQAX
"Blackford-Grant Hud V, Inc. -  - 765-662-3971",0011N00001FHA5QQAX
Standard Property Company - Joon Lee - 212-249-2134,0011N00001FHA5RQAX
"Marc Resources Iv, Inc. -  - 478-477-7764",0011N00001FHA5SQAX
Bridge Housing Corporation - Sabrina Butler - 415-989-1111,0011N00001FHA5TQAX
Le Investment Group - Anthony Le - 909-259-9950,0011N00001FHA5UQAX
Bridge Partners - Julie Gutzwiller - 925-256-9448,0011N00001FHA5VQAX
Independent Housing Inc - Rick Konopasek - 402-371-7735,0011N00001FHA5WQAX
Real Estate Development Services - Anne Toyloy - 559-250-7592,0011N00001FHA5XQAX
New Seton Square Marion Limited Partnership -  - 614-451-8750,0011N00001FHA5YQAX
"Abilities At San Juan, Inc. -  - 727-600-8922",0011N00001FHA5ZQAX
Kiemle & Hagood Co - Cari LaValley - 509-755-7568,0011N00001FHA5aQAH
Jamboree Housing Corp - John Okura - 949-263-8676,0011N00001FHA5bQAH
"First Richland Morrow Housing, Inc Viii -  - 614-451-9000",0011N00001FHA5cQAH
"Lutheran Housing Services II, Inc. -  - 419-724-1879",0011N00001FHA5uQAH
PIONEER PLACE SENIOR HOUSING INC -  - 972-423-6058,0011N00001FHA5vQAH
Marcus & Millichap - Matthew Friedman,0011N00001FHA5wQAH
"Assisi Homes-Kenosha, Inc. -  - 303-830-3396",0011N00001FHA5xQAH
Dominium - Sioux LP - 763-354-5551,0011N00001FHA5yQAH
Oakridge Associates -  - 208-882-3224,0011N00001FHA5zQAH
"MBCDC Villa Matti, Inc -  - 305-538-0090",0011N00001FHA60QAH
"Creative Housing  Inc., Vi -  - 614-418-7725",0011N00001FHA61QAH
"El Redentor Apartments, Inc. -  - 314-993-9018",0011N00001FHA62QAH
Walker Senior Housing Corporation X -  - 612-827-8465,0011N00001FHA63QAH
"LSS Housing, Hampton, Inc. -  - 414-281-4400",0011N00001FHA64QAH
"Neider House, Ltd. -  - 208-664-3095",0011N00001FHA65QAH
Essex Management Company LLC -  - 973-643-3737,0011N00001FHA66QAH
Truamerica - Robert Hart - 818-290-5771,0011N00001FHA67QAH
"Southwest Florida Gwi Housing Xvi, Inc. -  - 239-995-2106",0011N00001FHA68QAH
Nixon Peabody - Monica Sussman - 202-585-8833,0011N00001FHA69QAH
"Denton Affordable Housing II, Inc. -  - 940-484-7048",0011N00001FHA6AQAX
Cambridge Housing Partners Llc - David Garcia - 303-999-0829,0011N00001FHA6OQAX
Magna Properties Inc. - Basim Abdalla - 317-222-3145,0011N00001FHA6PQAX
Springpoint Senior Living - Gary Puma - 732-430-3650,0011N00001FHA6QQAX
"SEMPITERNAL SOCIETY, INC. -  - 307-856-7117",0011N00001FHA6RQAX
Archdiocesan Housing Committee Inc. -  - 303-830-0215,0011N00001FHA6SQAX
"Gis Housing IIi, Inc. -  - 727-523-1512",0011N00001FHA6TQAX
Rembrandt Cheyenne North LLC -  - 801-621-3390,0011N00001FHA6UQAX
Conifer Realty - Timothy Fournier - 585-324-0537,0011N00001FHA6VQAX
Mosaic Housing Corp X -  - 402-896-3884,0011N00001FHA6WQAX
"Solace, Llc -  - 801-532-4900",0011N00001FHA6XQAX
"Independent Living Horizons Iv, Inc -  - 706-434-1240",0011N00001FHA6YQAX
Central Terrace Inc. -  - 509-838-2108,0011N00001FHA6ZQAX
Silver Valley Seniors Inc -  - 208-752-1194,0011N00001FHA6aQAH
